arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
pc_sdf_pipeline,Iran vs Saudi Arabia,state_actor,1.1812793753425197,0.0015996800639872025,11,0.6196500239491118,0.1480666020870488,0.2380140145355918,0.11970434885189203,9.868307932605646,0.005398920215956809
pc_sdf_pipeline,Donald Trump vs Emmanuel Macron,political_leader,0.8999751988295044,0.001799640071985603,11,0.5285730555177174,0.09666462569924217,0.16960131699119593,0.0949179802434171,9.481609243280552,0.005398920215956809
pc_sdf_pipeline,Russia vs France,state_actor,1.3126825147200036,0.002999400119976005,11,0.6700319331798246,0.17247308809922748,0.22175690002119636,0.1426743424552978,9.200550653536661,0.006427285971377153
pc_sdf_pipeline,Vladimir Putin vs Narendra Modi,political_leader,1.056087197687929,0.002999400119976005,11,0.6335223820938679,0.13192263932015036,0.1447206410713456,0.10576084760392196,9.985615864606268,0.006427285971377153
pc_sdf_pipeline,China vs India,state_actor,0.9981470970471062,0.003599280143971206,11,0.5802238370666694,0.12940506400080373,0.17711977807052096,0.09431203613421697,10.58345401033042,0.006748650269946011
pc_sdf_pipeline,Amazon vs Alibaba,corporation,0.8427869005818223,0.004799040191961607,11,0.49779015280248806,0.0955529159774263,0.17997863060046074,0.08129662676425646,10.366812672630703,0.007998400319936013
pc_sdf_pipeline,Google vs Microsoft,corporation,0.568076248776076,0.007798440311937612,11,0.39293858660653447,0.06301326100794445,0.09754202386054023,0.05422550540535396,10.476181725361787,0.011179582265365107
pc_sdf_pipeline,NATO vs European Union,institution,1.1610289366865094,0.008198360327934412,11,0.7675145015084017,0.13332802331709123,0.13215341037937411,0.11161110640106496,10.40244984683201,0.011179582265365107
pc_sdf_pipeline,Xi Jinping vs Lula da Silva,political_leader,1.2817815959905168,0.016196760647870425,11,0.8665098393467222,0.1767567247664169,0.12394467761944926,0.12400442782538774,10.336579253407065,0.020245950809838032
pc_sdf_pipeline,United Nations vs World Health Organization,institution,0.80276311715219,0.022795440911817635,11,0.5832447122271562,0.10612048393403241,0.08279415023376079,0.07773886722843805,10.326406156565747,0.02630243182132804
pc_sdf_pipeline,Sam Altman vs Sundar Pichai,ai_leader,0.7750119168993392,0.10117976404719056,11,0.6264836149249622,0.1065176550177567,0.0394941420345312,0.07220018301534084,10.734209866679526,0.10840689005056132
pc_sdf_pipeline,Dario Amodei vs Jensen Huang,ai_leader,0.9367855098386602,0.2435512897420516,11,0.8239428188551862,0.17398808653970027,0.03805733589648395,0.0931308365337169,10.058811288562927,0.2435512897420516
